Time since start (ms),ACCELEROMETER X (m/s^2),ACCELEROMETER Y (m/s^2),ACCELEROMETER Z (m/s^2),GRAVITY X (m/s^2),GRAVITY Y (m/s^2),GRAVITY Z (m/s^2),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (uT),MAGNETIC FIELD Y (uT),MAGNETIC FIELD Z (uT),ORIENTATION (yaw deg),ORIENTATION (pitch deg),ORIENTATION (roll deg),GPS Latitude (deg),GPS Longitude (deg),GPS Altitude (m),GPS Speed (m/s),GPS Accuracy (m),GPS Orientation (deg),Satellites in range,DATE (YYYY-MO-DD HH-MI-SS_SSS)
12899.4,-0.052672,0.256180,9.828198,-0.061354,0.281226,9.802425,-0.001222,-0.004276,0.000000,0.951000,-30.321001,-35.343002,-179.441,-1.643,0.359,,,,,,,,2026-09-13 03:12:01.446
13003.4,-0.062249,0.287304,9.804255,-0.060723,0.281138,9.802432,0.002443,0.004887,-0.000611,-0.356000,-30.814001,-35.440002,-179.440,-1.643,0.355,,,,,,,,2026-09-13 03:12:01.550
13099.5,-0.074220,0.292093,9.813833,-0.060483,0.281415,9.802425,0.001222,-0.001222,0.000611,0.009000,-30.507002,-35.767002,-179.442,-1.644,0.354,,,,,,,,2026-09-13 03:12:01.646
13203.5,-0.028730,0.253785,9.801862,-0.059254,0.281011,9.802444,-0.001833,-0.004887,0.001833,0.189000,-29.832001,-33.072002,-179.443,-1.642,0.346,,,,,,,,2026-09-13 03:12:01.750
13299.5,-0.055067,0.270545,9.818622,-0.058406,0.280690,9.802459,0.000611,0.004276,-0.001833,0.365000,-32.202000,-35.007000,-179.447,-1.640,0.341,,,,,,,,2026-09-13 03:12:01.846
13403.6,-0.035913,0.265756,9.782708,-0.058400,0.280691,9.802459,-0.000611,-0.001222,0.001222,1.915000,-31.421001,-36.208000,-179.448,-1.640,0.341,,,,,,,,2026-09-13 03:12:01.950
13499.6,-0.059855,0.270545,9.825804,-0.057346,0.280581,9.802467,-0.000611,-0.002443,0.000611,0.051000,-31.514002,-36.735001,-179.451,-1.640,0.335,,,,,,,,2026-09-13 03:12:02.046
13603.7,-0.040701,0.280122,9.799467,-0.056865,0.280821,9.802464,0.003054,0.001833,0.000000,-1.517000,-30.836002,-35.540001,-179.451,-1.641,0.332,,,,,,,,2026-09-13 03:12:02.150
13699.7,-0.057461,0.275333,9.830592,-0.056466,0.281132,9.802458,0.002443,0.000611,0.000000,0.203000,-31.210001,-34.470001,-179.454,-1.643,0.330,,,,,,,,2026-09-13 03:12:02.246
13803.7,-0.045490,0.272939,9.809045,-0.056273,0.280796,9.802468,0.001833,0.000000,0.001222,-0.581000,-30.571001,-36.735001,-179.454,-1.641,0.329,,,,,,,,2026-09-13 03:12:02.350
13899.7,-0.067038,0.289698,9.811439,-0.056013,0.281000,9.802464,-0.000611,-0.001222,-0.000611,0.687000,-30.803001,-35.339001,-179.457,-1.642,0.327,,,,,,,,2026-09-13 03:12:02.446
14003.7,-0.038307,0.256180,9.823410,-0.055771,0.280857,9.802469,0.001222,-0.001833,-0.001222,1.640000,-28.787001,-34.382000,-179.438,-1.641,0.326,,,,,,,,2026-09-13 03:12:02.550
14099.7,-0.074220,0.272939,9.825804,-0.055646,0.280755,9.802472,0.002443,0.005498,0.001833,0.250000,-30.476002,-34.690002,-179.437,-1.641,0.325,,,,,,,,2026-09-13 03:12:02.646
14203.8,-0.043096,0.282516,9.794679,-0.056646,0.280900,9.802463,0.001222,-0.001833,0.001222,0.962000,-28.490002,-34.703003,-179.439,-1.641,0.331,,,,,,,,2026-09-13 03:12:02.750
14299.8,-0.035913,0.265756,9.830592,-0.056602,0.281040,9.802459,-0.001833,-0.001833,0.000000,1.376000,-31.005001,-34.479000,-179.441,-1.642,0.331,,,,,,,,2026-09-13 03:12:02.846
14403.9,-0.057461,0.277727,9.799467,-0.057117,0.281175,9.802452,0.000611,0.006109,0.000000,-0.970000,-31.244001,-36.298000,-179.441,-1.643,0.334,,,,,,,,2026-09-13 03:12:02.950
14499.9,-0.071826,0.282516,9.785102,-0.057272,0.281476,9.802443,0.000000,0.000611,0.000000,0.888000,-31.243002,-35.662003,-179.442,-1.645,0.335,,,,,,,,2026-09-13 03:12:03.046
14603.9,-0.016759,0.263362,9.804255,-0.057752,0.281111,9.802450,-0.001833,-0.003054,0.000611,-0.471000,-30.737001,-35.979000,-179.443,-1.643,0.338,,,,,,,,2026-09-13 03:12:03.150
14699.9,-0.057461,0.260968,9.828198,-0.057424,0.281220,9.802449,0.003054,0.006109,0.000611,0.371000,-30.289001,-35.771000,-179.444,-1.643,0.336,,,,,,,,2026-09-13 03:12:03.246
14803.9,-0.038307,0.294487,9.823410,-0.058659,0.281540,9.802433,-0.001222,-0.001833,-0.000611,-0.132000,-31.144001,-33.497002,-179.442,-1.645,0.343,,,,,,,,2026-09-13 03:12:03.350
14900.0,-0.043096,0.265756,9.844957,-0.057935,0.281570,9.802436,-0.000611,-0.003054,0.000000,1.196000,-30.030001,-36.209003,-179.445,-1.645,0.339,,,,,,,,2026-09-13 03:12:03.447
15004.0,-0.057461,0.289698,9.821015,-0.058815,0.281407,9.802435,0.001833,0.003665,0.000611,-0.639000,-31.830002,-33.167000,-179.444,-1.644,0.344,,,,,,,,2026-09-13 03:12:03.551
15100.0,-0.064643,0.289698,9.809045,-0.059205,0.281395,9.802433,0.000611,0.001833,-0.000611,1.329000,-29.830002,-35.671001,-179.446,-1.644,0.346,,,,,,,,2026-09-13 03:12:03.647
15204.0,-0.040701,0.251391,9.818622,-0.059833,0.281147,9.802437,-0.001222,-0.001833,0.000000,1.411000,-32.104000,-35.554001,-179.445,-1.643,0.350,,,,,,,,2026-09-13 03:12:03.751
15300.0,-0.059855,0.272939,9.832987,-0.059605,0.280722,9.802450,0.000611,0.002443,-0.001222,0.510000,-29.998001,-35.233002,-179.446,-1.640,0.348,,,,,,,,2026-09-13 03:12:03.847
15404.1,-0.067038,0.287304,9.785102,-0.060689,0.280759,9.802443,0.000611,0.000000,0.002443,0.439000,-31.013002,-35.768002,-179.446,-1.641,0.355,,,,,,,,2026-09-13 03:12:03.951
15500.0,-0.035913,0.277727,9.792285,-0.060147,0.280429,9.802455,0.001222,-0.000611,-0.000611,0.399000,-30.004002,-34.477001,-179.450,-1.639,0.352,,,,,,,,2026-09-13 03:12:04.047
15604.1,-0.045490,0.284910,9.794679,-0.059865,0.280509,9.802454,-0.002443,-0.001222,0.000000,0.045000,-30.042002,-35.014000,-179.451,-1.639,0.350,,,,,,,,2026-09-13 03:12:04.151
15700.0,-0.047884,0.284910,9.794679,-0.058898,0.280441,9.802463,-0.001222,-0.002443,0.001222,-0.198000,-30.075001,-36.416000,-179.452,-1.639,0.344,,,,,,,,2026-09-13 03:12:04.247
15796.1,-0.050278,0.277727,9.809045,-0.058548,0.280173,9.802472,0.001222,0.002443,-0.000611,-0.275000,-31.439001,-34.466003,-179.452,-1.637,0.342,,,,,,,,2026-09-13 03:12:04.343
15900.1,-0.047884,0.275333,9.804255,-0.058538,0.281047,9.802447,-0.001222,-0.000611,0.001222,-0.629000,-29.742001,-35.011002,-179.454,-1.642,0.342,,,,,,,,2026-09-13 03:12:04.447
15996.2,-0.047884,0.284910,9.773131,-0.058336,0.280752,9.802457,-0.001222,-0.007330,0.001222,0.782000,-31.072002,-35.878002,-179.457,-1.641,0.341,,,,,,,,2026-09-13 03:12:04.543
16100.2,-0.057461,0.270545,9.828198,-0.057334,0.280698,9.802464,0.002443,0.004276,0.000000,0.392000,-31.660002,-36.305000,-179.461,-1.640,0.335,,,,,,,,2026-09-13 03:12:04.647
16196.2,-0.071826,0.272939,9.813833,-0.057947,0.281055,9.802450,0.000611,0.003054,0.000000,-0.146000,-31.072002,-36.088001,-179.461,-1.642,0.339,,,,,,,,2026-09-13 03:12:04.743
16300.2,-0.033519,0.260968,9.457097,-0.057942,0.282760,9.802402,-0.007330,-0.010385,0.001222,-0.776000,-29.955002,-37.384003,-179.313,-1.652,0.339,,,,,,,,2026-09-13 03:12:04.847
16404.2,-0.055067,0.239420,9.648633,-0.058301,0.284312,9.802355,0.007941,0.006109,0.001222,-0.077000,-31.794001,-35.870003,-179.765,-1.661,0.341,,,,,,,,2026-09-13 03:12:04.951
16500.2,-0.052672,0.289698,9.744401,-0.059076,0.287014,9.802272,0.002443,0.001222,0.000000,1.173000,-30.482002,-35.236000,179.438,-1.677,0.345,,,,,,,,2026-09-13 03:12:05.047
16604.2,-0.043096,0.284910,9.758766,-0.058847,0.287118,9.802270,-0.003054,-0.003665,-0.000611,-1.066000,-29.242001,-35.874001,179.734,-1.678,0.344,,,,,,,,2026-09-13 03:12:05.151
16700.2,-0.040701,0.263362,9.809045,-0.058311,0.287790,9.802254,0.004887,0.001833,0.000000,2.112000,-30.300001,-35.350002,179.623,-1.682,0.341,,,,,,,,2026-09-13 03:12:05.247
16804.2,-0.059855,0.296881,9.777920,-0.059205,0.288577,9.802224,-0.001833,0.002443,0.000611,-0.193000,-29.985001,-36.632000,179.623,-1.686,0.346,,,,,,,,2026-09-13 03:12:05.351
16900.2,-0.038307,0.287304,9.689334,-0.058086,0.287660,9.802258,-0.003665,-0.001833,0.000611,2.734000,-31.081001,-38.266003,179.716,-1.681,0.340,,,,,,,,2026-09-13 03:12:05.447
17004.2,-0.055067,0.265756,9.866506,-0.057565,0.286949,9.802282,0.000611,-0.000611,0.003665,0.158000,-30.206001,-33.934002,-179.727,-1.677,0.336,,,,,,,,2026-09-13 03:12:05.551
17100.2,-0.045490,0.282516,9.821015,-0.057207,0.286736,9.802290,0.001222,-0.001222,-0.001222,-0.260000,-31.338001,-33.279003,-179.956,-1.676,0.334,,,,,,,,2026-09-13 03:12:05.647
17204.3,-0.076614,0.282516,9.806650,-0.057066,0.287776,9.802261,0.000611,0.002443,0.000611,1.234000,-31.212002,-36.097000,-179.956,-1.682,0.334,,,,,,,,2026-09-13 03:12:05.751
17300.3,-0.038307,0.275333,9.804255,-0.057306,0.288159,9.802248,0.000611,-0.001222,0.001222,0.194000,-31.219002,-35.658001,-179.958,-1.684,0.335,,,,,,,,2026-09-13 03:12:05.847
17404.3,-0.067038,0.292093,9.830592,-0.056699,0.288484,9.802241,-0.001222,0.001222,-0.000611,0.800000,-30.882002,-35.015003,-179.960,-1.686,0.331,,,,,,,,2026-09-13 03:12:05.951
17500.3,-0.052672,0.292093,9.813833,-0.056549,0.288450,9.802244,0.003665,0.003054,0.001222,-0.103000,-30.686001,-33.607002,-179.960,-1.686,0.331,,,,,,,,2026-09-13 03:12:06.047
17604.4,-0.059855,0.275333,9.785102,-0.056887,0.288593,9.802238,-0.001833,-0.003054,0.001833,-0.094000,-30.591002,-33.283001,-179.959,-1.686,0.333,,,,,,,,2026-09-13 03:12:06.151
17700.4,-0.033519,0.280122,9.811439,-0.056477,0.288601,9.802240,-0.000611,-0.001833,-0.001222,1.286000,-30.560001,-34.912003,-179.963,-1.686,0.330,,,,,,,,2026-09-13 03:12:06.247
17804.4,-0.071826,0.275333,9.832987,-0.056398,0.288379,9.802247,0.001833,0.004887,-0.001222,0.370000,-30.290001,-35.879002,-179.962,-1.685,0.330,,,,,,,,2026-09-13 03:12:06.351
17900.4,-0.040701,0.282516,9.821015,-0.056208,0.288283,9.802251,0.001833,-0.000611,0.000000,0.623000,-31.812002,-35.010002,-179.962,-1.685,0.329,,,,,,,,2026-09-13 03:12:06.447
18004.4,-0.057461,0.299275,9.801862,-0.055472,0.287936,9.802265,-0.003054,-0.003054,0.000000,0.283000,-30.101002,-33.612003,-179.965,-1.683,0.324,,,,,,,,2026-09-13 03:12:06.551
18100.4,-0.026336,0.272939,9.835381,-0.054835,0.287813,9.802272,0.001222,0.000611,0.000000,-0.112000,-30.866001,-33.174000,-179.966,-1.682,0.321,,,,,,,,2026-09-13 03:12:06.647
18196.5,-0.076614,0.280122,9.844957,-0.055012,0.288351,9.802256,-0.000611,0.001833,0.000000,0.327000,-30.933001,-35.876003,-179.967,-1.685,0.322,,,,,,,,2026-09-13 03:12:06.743
18300.5,-0.040701,0.289698,9.773131,-0.055540,0.288679,9.802243,-0.000611,-0.001222,0.000611,1.203000,-30.109001,-34.589001,-179.970,-1.687,0.325,,,,,,,,2026-09-13 03:12:06.847
18404.5,-0.071826,0.287304,9.813833,-0.056121,0.290300,9.802192,-0.000611,0.000000,-0.000611,-0.602000,-30.849001,-37.058002,-179.955,-1.696,0.328,,,,,,,,2026-09-13 03:12:06.951
18500.5,-0.021548,0.268151,9.818622,-0.056544,0.289650,9.802208,0.000000,0.000000,0.000000,-0.020000,-30.879002,-36.414001,-179.950,-1.693,0.331,,,,,,,,2026-09-13 03:12:07.047
18604.5,-0.069432,0.301669,9.825804,-0.057373,0.289891,9.802197,0.000000,0.000611,-0.001222,-1.191000,-31.083002,-36.297001,-179.951,-1.694,0.335,,,,,,,,2026-09-13 03:12:07.151
18700.5,-0.055067,0.328006,9.852140,-0.057236,0.289936,9.802197,0.001222,0.002443,0.000000,0.221000,-30.935001,-34.580002,-179.825,-1.694,0.335,,,,,,,,2026-09-13 03:12:07.247
18804.6,-0.062249,0.294487,9.832987,-0.057089,0.289302,9.802216,-0.002443,-0.002443,0.000611,-0.349000,-29.158001,-33.719002,179.682,-1.691,0.334,,,,,,,,2026-09-13 03:12:07.351
18900.6,-0.038307,0.296881,9.818622,-0.057289,0.289411,9.802212,0.002443,0.003665,0.001222,-0.045000,-31.419001,-34.900002,179.680,-1.691,0.335,,,,,,,,2026-09-13 03:12:07.447
18996.6,-0.074220,0.294487,9.799467,-0.057983,0.289476,9.802205,0.000611,0.003665,-0.000611,1.985000,-30.408001,-35.889000,179.677,-1.692,0.339,,,,,,,,2026-09-13 03:12:07.543
19100.6,-0.026336,0.280122,9.797073,-0.058621,0.289126,9.802212,-0.001833,-0.002443,-0.001833,-0.293000,-31.543001,-36.085003,179.675,-1.689,0.343,,,,,,,,2026-09-13 03:12:07.647
19204.7,-0.074220,0.296881,9.811439,-0.059184,0.289002,9.802213,0.002443,0.006720,-0.001222,-0.600000,-30.847002,-36.842003,179.677,-1.689,0.346,,,,,,,,2026-09-13 03:12:07.751
19300.7,-0.035913,0.296881,9.794679,-0.060328,0.289206,9.802199,0.002443,0.000611,-0.000611,-1.012000,-30.238001,-35.330002,179.675,-1.690,0.353,,,,,,,,2026-09-13 03:12:07.847
19404.7,-0.059855,0.275333,9.919178,-0.059918,0.289479,9.802194,-0.001833,-0.002443,0.001222,0.897000,-31.061001,-35.987003,179.639,-1.692,0.350,,,,,,,,2026-09-13 03:12:07.951
19500.8,-0.031125,0.299275,9.909601,-0.059671,0.289624,9.802191,0.003054,0.003054,0.001833,0.070000,-31.323002,-35.872002,179.773,-1.692,0.349,,,,,,,,2026-09-13 03:12:08.047
19596.8,-0.081403,0.292093,9.823410,-0.060033,0.290093,9.802175,0.001833,0.006720,0.000611,-1.838000,-30.498001,-35.000000,179.729,-1.695,0.351,,,,,,,,2026-09-13 03:12:08.143
19700.9,-0.035913,0.275333,9.789890,-0.060838,0.290156,9.802168,-0.001222,-0.002443,0.000611,0.751000,-29.968002,-34.155003,179.728,-1.695,0.356,,,,,,,,2026-09-13 03:12:08.247
19804.9,-0.067038,0.296881,9.823410,-0.060476,0.289838,9.802179,0.001222,0.002443,-0.000611,-0.590000,-29.274002,-33.825001,179.727,-1.694,0.353,,,,,,,,2026-09-13 03:12:08.351
19900.9,-0.040701,0.287304,9.813833,-0.061188,0.290079,9.802168,0.000611,0.000611,0.000611,-0.088000,-30.414001,-34.148003,179.726,-1.695,0.358,,,,,,,,2026-09-13 03:12:08.447
20004.9,-0.064643,0.296881,9.823410,-0.060732,0.290217,9.802167,0.000611,0.001833,0.000611,0.440000,-31.183001,-33.932003,179.724,-1.696,0.355,,,,,,,,2026-09-13 03:12:08.551
20100.9,-0.043096,0.296881,9.789890,-0.061441,0.290267,9.802161,0.001833,0.000000,0.000000,0.479000,-30.286001,-36.851002,179.722,-1.696,0.359,,,,,,,,2026-09-13 03:12:08.647
20205.0,-0.083797,0.265756,9.871294,-0.060771,0.290372,9.802161,-0.000611,0.001222,-0.000611,-0.121000,-30.790001,-35.226002,179.720,-1.697,0.355,,,,,,,,2026-09-13 03:12:08.752
20301.0,-0.055067,0.275333,9.801862,-0.061281,0.290008,9.802170,0.000611,0.001833,0.000000,-0.407000,-31.637001,-34.896000,179.719,-1.695,0.358,,,,,,,,2026-09-13 03:12:08.848
20405.0,-0.059855,0.294487,9.821015,-0.061135,0.289973,9.802172,-0.000611,-0.001833,-0.000611,1.105000,-31.493002,-35.339001,179.716,-1.694,0.357,,,,,,,,2026-09-13 03:12:08.952
20501.0,-0.033519,0.263362,9.804255,-0.061445,0.289865,9.802173,-0.001833,-0.001222,-0.000611,1.189000,-30.122002,-36.317001,179.716,-1.694,0.359,,,,,,,,2026-09-13 03:12:09.048
20597.1,-0.052672,0.268151,9.832987,-0.060939,0.289614,9.802183,-0.000611,0.001222,-0.002443,0.852000,-29.972002,-36.315002,179.714,-1.692,0.356,,,,,,,,2026-09-13 03:12:09.144
20701.1,-0.059855,0.294487,9.792285,-0.062328,0.289566,9.802176,-0.001222,0.001222,-0.000611,0.890000,-31.326002,-34.582001,179.713,-1.692,0.364,,,,,,,,2026-09-13 03:12:09.248
20805.1,-0.047884,0.284910,9.830592,-0.062255,0.289448,9.802179,-0.001222,-0.000611,0.000000,-0.434000,-30.272001,-35.226002,179.729,-1.691,0.364,,,,,,,,2026-09-13 03:12:09.352
20901.1,-0.050278,0.277727,9.832987,-0.062564,0.289332,9.802181,0.000000,0.003665,0.000000,0.475000,-30.548002,-35.015003,179.728,-1.691,0.366,,,,,,,,2026-09-13 03:12:09.448
21005.2,-0.067038,0.301669,9.696517,-0.062702,0.289127,9.802186,0.000611,-0.001222,0.000611,-0.062000,-29.959002,-34.690002,179.726,-1.689,0.367,,,,,,,,2026-09-13 03:12:09.552
21101.2,-0.028730,0.268151,9.801862,-0.063205,0.289227,9.802180,-0.002443,-0.004276,-0.001222,0.720000,-30.342001,-35.017002,-179.973,-1.690,0.369,,,,,,,,2026-09-13 03:12:09.648
21197.2,-0.055067,0.280122,9.837775,-0.062258,0.289172,9.802188,0.001833,0.001833,0.000000,0.117000,-30.675001,-35.228001,-179.974,-1.690,0.364,,,,,,,,2026-09-13 03:12:09.744
21301.3,-0.059855,0.299275,9.797073,-0.063638,0.289270,9.802176,0.002443,0.000000,0.001222,0.497000,-30.183001,-35.340000,-179.976,-1.690,0.372,,,,,,,,2026-09-13 03:12:09.848
21405.3,-0.052672,0.275333,9.835381,-0.062764,0.289377,9.802179,-0.000611,-0.000611,0.001222,-0.920000,-30.680002,-34.573002,-179.978,-1.691,0.367,,,,,,,,2026-09-13 03:12:09.952
21501.3,-0.050278,0.284910,9.804255,-0.063041,0.289379,9.802177,-0.000611,0.001833,0.001222,-0.426000,-30.093002,-35.766003,-179.980,-1.691,0.368,,,,,,,,2026-09-13 03:12:10.048
21605.3,-0.067038,0.289698,9.816227,-0.062987,0.289329,9.802178,0.001222,-0.000611,-0.002443,-0.839000,-30.790001,-38.460003,-179.982,-1.691,0.368,,,,,,,,2026-09-13 03:12:10.152
21701.4,-0.052672,0.275333,9.811439,-0.063640,0.289143,9.802180,0.000611,0.002443,-0.001833,-0.932000,-30.863001,-34.464001,-179.982,-1.690,0.372,,,,,,,,2026-09-13 03:12:10.248
21805.4,-0.043096,0.289698,9.794679,-0.063140,0.288771,9.802194,0.000000,0.001833,-0.000611,2.138000,-29.931002,-35.136002,-179.985,-1.687,0.369,,,,,,,,2026-09-13 03:12:10.352
21901.5,-0.038307,0.289698,9.811439,-0.063415,0.288834,9.802190,-0.003054,-0.003054,-0.001833,-0.657000,-30.371002,-33.065002,-179.988,-1.688,0.371,,,,,,,,2026-09-13 03:12:10.448
22005.5,-0.076614,0.294487,9.825804,-0.062688,0.288867,9.802195,0.001222,0.004276,0.000611,-0.397000,-29.806002,-34.364002,-179.992,-1.688,0.366,,,,,,,,2026-09-13 03:12:10.552
22101.5,-0.071826,0.304064,9.775525,-0.063553,0.289083,9.802182,0.000611,0.000000,0.001833,-0.706000,-30.848001,-35.437000,-179.966,-1.689,0.371,,,,,,,,2026-09-13 03:12:10.648
22205.5,-0.045490,0.268151,9.825804,-0.062497,0.288888,9.802195,-0.001833,-0.001833,0.000000,0.189000,-31.223001,-36.306004,-179.967,-1.688,0.365,,,,,,,,2026-09-13 03:12:10.752
22301.5,-0.050278,0.263362,9.816227,-0.062924,0.288556,9.802202,0.000611,0.004276,0.000611,-0.196000,-30.159002,-35.336002,-179.970,-1.686,0.368,,,,,,,,2026-09-13 03:12:10.848
22405.6,-0.069432,0.318429,9.828198,-0.063560,0.288662,9.802195,-0.000611,-0.000611,0.000000,-0.641000,-31.746002,-34.139000,-179.973,-1.687,0.372,,,,,,,,2026-09-13 03:12:10.952
22501.6,-0.043096,0.268151,9.751583,-0.063880,0.288138,9.802208,-0.004887,-0.003665,0.001222,1.651000,-30.254002,-35.348003,-179.976,-1.684,0.373,,,,,,,,2026-09-13 03:12:11.048
22597.7,-0.043096,0.287304,9.868899,-0.063346,0.288185,9.802210,0.001222,0.000000,0.000000,-0.484000,-30.922001,-36.086002,-179.978,-1.684,0.370,,,,,,,,2026-09-13 03:12:11.144
22701.6,-0.067038,0.296881,9.801862,-0.064177,0.288546,9.802195,0.001222,0.001222,0.000000,1.692000,-29.784002,-34.054001,-179.980,-1.686,0.375,,,,,,,,2026-09-13 03:12:11.248
22805.6,-0.043096,0.268151,9.825804,-0.063729,0.288237,9.802206,-0.001222,-0.000611,0.001222,0.309000,-31.295002,-35.118000,-179.981,-1.684,0.372,,,,,,,,2026-09-13 03:12:11.352
22901.7,-0.059855,0.282516,9.792285,-0.064554,0.287982,9.802208,0.001833,0.003054,0.000000,0.546000,-31.097002,-36.200001,-179.983,-1.683,0.377,,,,,,,,2026-09-13 03:12:11.448
22997.7,-0.043096,0.284910,9.799467,-0.064954,0.288545,9.802189,0.001833,0.001222,0.003054,0.568000,-30.989002,-34.042000,-179.987,-1.686,0.380,,,,,,,,2026-09-13 03:12:11.544
23101.8,-0.057461,0.277727,9.809045,-0.065048,0.288855,9.802179,0.000000,0.001833,0.000611,-0.360000,-30.990002,-34.360001,-179.991,-1.688,0.380,,,,,,,,2026-09-13 03:12:11.648
23197.9,-0.064643,0.277727,9.809045,-0.064955,0.288364,9.802195,0.000611,0.003054,0.000611,0.621000,-30.079002,-35.234001,-179.965,-1.685,0.380,,,,,,,,2026-09-13 03:12:11.744
23301.9,-0.059855,0.287304,9.818622,-0.065708,0.288295,9.802192,-0.001833,-0.001222,0.000000,-1.202000,-31.265001,-36.080002,-179.966,-1.685,0.384,,,,,,,,2026-09-13 03:12:11.848
23397.9,-0.035913,0.280122,9.830592,-0.065220,0.287789,9.802210,0.002443,0.003054,-0.000611,-0.208000,-30.256001,-36.091003,-179.967,-1.682,0.381,,,,,,,,2026-09-13 03:12:11.944
23501.9,-0.069432,0.304064,9.782708,-0.066166,0.287971,9.802197,0.000000,0.000000,0.001222,-0.408000,-29.989002,-34.147003,-179.969,-1.683,0.387,,,,,,,,2026-09-13 03:12:12.048
23598.0,-0.023942,0.289698,9.753978,-0.065678,0.288225,9.802194,-0.001222,-0.004887,-0.000611,0.793000,-30.975002,-35.231003,-179.972,-1.684,0.384,,,,,,,,2026-09-13 03:12:12.145
23702.0,-0.045490,0.272939,9.840169,-0.064255,0.288680,9.802190,0.001833,0.002443,0.000611,0.057000,-31.508001,-35.980003,179.995,-1.687,0.376,,,,,,,,2026-09-13 03:12:12.249
23798.0,-0.071826,0.299275,9.818622,-0.064194,0.289185,9.802176,0.003054,0.004887,0.000611,0.751000,-29.797001,-35.883003,179.994,-1.690,0.375,,,,,,,,2026-09-13 03:12:12.345
23902.0,-0.047884,0.280122,9.816227,-0.063225,0.289818,9.802163,-0.002443,-0.006109,0.000000,-0.369000,-31.084002,-34.683002,179.994,-1.694,0.370,,,,,,,,2026-09-13 03:12:12.449
23998.0,-0.026336,0.263362,9.806650,-0.061720,0.290482,9.802153,0.001222,-0.001833,-0.000611,-0.048000,-31.423002,-35.331001,179.991,-1.697,0.361,,,,,,,,2026-09-13 03:12:12.545
24102.1,-0.081403,0.313640,9.818622,-0.061038,0.291025,9.802141,0.001833,0.001222,0.001222,-0.541000,-30.188002,-34.686001,179.991,-1.701,0.357,,,,,,,,2026-09-13 03:12:12.649
24206.1,-0.033519,0.284910,9.842564,-0.060246,0.292557,9.802100,0.001222,-0.004276,0.002443,1.409000,-28.721001,-34.813004,179.990,-1.710,0.352,,,,,,,,2026-09-13 03:12:12.753
24302.1,-0.064643,0.287304,9.844957,-0.059743,0.293051,9.802089,0.001833,0.002443,0.003054,0.338000,-31.008001,-33.608002,-179.981,-1.712,0.349,,,,,,,,2026-09-13 03:12:12.849
24406.0,-0.043096,0.299275,9.801862,-0.059517,0.293205,9.802085,0.000000,0.000611,-0.000611,-0.075000,-30.315001,-33.177002,-179.983,-1.713,0.348,,,,,,,,2026-09-13 03:12:12.953
24502.1,-0.062249,0.272939,9.830592,-0.058937,0.293505,9.802080,0.001222,0.000000,0.000611,0.036000,-30.137001,-35.445004,-179.984,-1.715,0.344,,,,,,,,2026-09-13 03:12:13.049
24598.1,-0.045490,0.275333,9.823410,-0.058322,0.294149,9.802064,-0.001222,-0.001833,0.002443,0.096000,-30.954002,-35.658001,-179.987,-1.719,0.341,,,,,,,,2026-09-13 03:12:13.145
24702.2,-0.055067,0.296881,9.806650,-0.057482,0.294843,9.802049,-0.000611,-0.001833,0.001222,0.598000,-30.445002,-35.016003,179.623,-1.723,0.336,,,,,,,,2026-09-13 03:12:13.249
24798.2,-0.045490,0.284910,9.847352,-0.057152,0.294949,9.802047,0.000611,0.000000,0.001222,1.699000,-31.426001,-33.940002,179.500,-1.724,0.334,,,,,,,,2026-09-13 03:12:13.345
24902.3,-0.074220,0.296881,9.780313,-0.056791,0.295298,9.802039,0.001833,0.000000,0.000611,-0.513000,-31.466002,-35.112003,179.498,-1.726,0.332,,,,,,,,2026-09-13 03:12:13.449
24998.3,-0.050278,0.292093,9.811439,-0.056755,0.295837,9.802023,-0.001222,-0.003665,0.000611,1.688000,-29.616001,-36.106003,179.495,-1.729,0.332,,,,,,,,2026-09-13 03:12:13.545
25102.4,-0.052672,0.280122,9.804255,-0.055765,0.295536,9.802037,0.000611,0.001833,0.000611,-1.004000,-30.143002,-35.007000,179.491,-1.727,0.326,,,,,,,,2026-09-13 03:12:13.649
25198.4,-0.057461,0.270545,9.809045,-0.055673,0.295654,9.802034,0.003665,0.004887,-0.001222,1.444000,-30.079002,-33.512001,179.490,-1.728,0.325,,,,,,,,2026-09-13 03:12:13.745
25302.5,-0.055067,0.287304,9.809045,-0.055655,0.296271,9.802016,-0.001222,-0.004887,-0.000611,-0.690000,-30.575001,-35.763000,179.488,-1.731,0.325,,,,,,,,2026-09-13 03:12:13.849
